id,evidence_status,evidence_status_raw,filter_passed,prediction_source,postprocess_reason
12063,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12064,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""聯電積極響應政府所推動之減碳政策， ｜ 聯電將持續申請並評估已獲得之減碳額度的用途。"",""evidence_status"":""Yes"",""evidence_str"":""早在 2013 年即參與環境部先期減量專案，獲得 302 萬噸減碳額度；2020 年再參與環境部溫室氣體抵換專案，以「半導體產業含氟及 N₂O 溫室氣體破壞處理設備排放減量方法學」為減量方法完成抵換專案註冊，並依循專案內容持續執行減碳措施，透過此專案將能建立 10 年的碳資產。已於 2024 年 3 月通過第一年度的抵換專案審議會，取得該專案第一年度的減碳額度約 12 萬噸，亦於 2024 年 9 月通過第二年度的抵換專案審議會，取得該專案第二年度的減碳額度約 14.1 萬"
12065,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""2024 年經永續發展委員會決議更新目標，設定 2021 年人均用水量為基準年，2024 年較基準年減少 1.5% 之短期目標、2030 年較基準年減少 4.5% 之中期目標、集團國內營運據點人均用水量不超過 21.12 度之長期目標，"",""evidence_status"":""Yes"",""evidence_str"":""2024 年集團人均用水量較 2021 年減少約 5.9%，""}<end_of_turn>
<eos>"
12066,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12067,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""期許在提供便利服務之餘亦能創造環境雙贏的結果。"",""evidence_status"":""Yes"",""evidence_str"":""統一超商在減塑行動上，以「源頭減量」、「創新包材」、「鼓勵自帶」等三面向著手，統一超商自 2019 年起開始投入減塑行動，2020 年起成立減塑小組統整與減塑相關之策略，我們從自有商品與服務的一次性塑膠減量著手，重新設計產品包裝減少塑膠用量、導入認證紙材質及再生塑膠的使用，並結合消費優惠鼓勵減少一次性容器使用。此外，統一超商於 2022 年更整合集團建立「OPEN iECO 循環杯租借系統」，並於 2024 年底達成共 2,531 店導入，""}<end_of_turn>
<eos>"
12068,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""人權評估的調查結果納入相關職能和流程，光寶施採取適當改善行動，以降低人權的風險。此步驟將使光寶追蹤回應有效性和解決與人權有關溝通行動的衝擊。"",""evidence_status"":""Yes"",""evidence_str"":""調查結果及風險回應應具體行動彙編於人權風險盡職調查報告並發布於官網。""}<end_of_turn>
<eos>"
12069,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""持續創造新型態服務模式及產品，以符合顧客對於科技化服務需求及提升客戶滿意度，並獲取國際評比佳績，提升國際知名度及品牌價值。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
12070,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為積極維護員工集會及言論自由， ｜ 統一企業於 2023/12/20 由第十九屆第十三次董事會決議通過與工會簽訂之「團體協約」，其有效期間自 2024/1/1~2026/12/31， ｜ 促進勞資互動及溝通，統一企業每年均定期執行員工職涯發展檢視和評核，"",""evidence_status"":""Yes"",""evidence_str"":""統一企業工會成立至今已有 40 餘年，截至 2024 年 12 月底統計工會會員人數達 5,330 人，占總員工人數之 93%，工會以保障及爭取會員權益為最高任務，並將協商成果以「團體協約」明文化的方式呈現， ｜ 2024 年統一企業員工不分職級和性別，定期接受績效評核的比例達 100%。""}<end_of_turn>
<eos>"
12071,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""積極支持當地經濟發展，並恪守「 We carry, We care 」的理念，致力於將愛心與關懷傳遞給需要幫助的弱勢族群。"",""evidence_status"":""Yes"",""evidence_str"":""本專案捐贈 23 間日本當地服務弱勢團體的社福單位，專案亦呼應聯合國永續發展目標 (SDGs)，涵蓋多項關鍵議題，包括：「消除貧窮」、「消除飢餓」、「健康與福祉」、「優質教育」、「性別平等」、「合適的工作及經濟成長」、「和平、正義與健全制度」，以及「多元夥伴關係」。期望透過這些具體行動為日本社會的發展需求提供實質支持。""}<end_of_turn>
<eos>"
12072,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台灣身為全球重要供應鏈一環，在能源轉型上責無旁貸，2024 年宣布國家 2030 年減碳新目標「較基準年 ( 2005 年 ) 減量 28±2%」，突顯台灣實踐淨零排放承諾及落實永續行動的決心。"",""evidence_status"":""Yes"",""evidence_str"":""根據 Net Zero Tracker 統計，全球 198 個國家中，已有 148 個國家宣示淨零排放的承諾，涵蓋了全球溫室氣體排放量的 87%。聯合國氣候變化綱要公約第 29 次締約方會議 (COP29)，延續 COP28 的承諾，持續聚焦在化石燃料退出、加速再生能源發展、提升氣候韌性以及碳市場的發展，對全球氣候行動具有深遠的影響。""}<end_of_turn>
<eos>"
12073,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""每 2 年舉辦 1 次全體員工健康檢查，"",""evidence_status"":""Yes"",""evidence_str"":""2024 年對象為外勤人員。公司提供 30 項以上健檢項目，讓員工了解自身健康狀況及改善重點，後續並依健康檢查結果規劃健康促進活動、講座、醫療諮詢資源等，協助同仁有效管理、減緩與預防健康風險。同時於員工健檢場次媒合健康服務中心，辦理四癌篩檢共 23 場。""}<end_of_turn>
<eos>"
12074,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""每年定期實施全面危害風險鑑別評估，"",""evidence_status"":""Yes"",""evidence_str"":""安全衛生管理部主導並由各單位取得危害風險鑑別資格人員實施危害風險鑑別，建立分級管理，並優先針對高度風險區域進行管理及改善，也透過每月環安衛稽核讓主管及同仁體認安全衛生作業及環境的重要，為提升廠區安全一同努力以降低營運風險。""}<end_of_turn>
<eos>"
12075,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12076,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12077,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為評估並降低營運對自然環境的依賴及影響，"",""evidence_status"":""Yes"",""evidence_str"":""台積公司每 2 年邀集內部相關單位代表及外部專家，依據氣候相關財務揭露建議書（TCFD）架構，鑑別、更新氣候相關風險與機會。民國 113 年的工作坊中，除增加颱風的氣候實體風險外， ｜ 本次新增 10 項自然相關風險與 4 項自然相關機會，以進行重大性鑑別。""}<end_of_turn>
<eos>"
12078,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12079,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""致力於將永續理念融入每位同仁的日常生活中。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年緯創活動結合環保與永續相關議題，規劃全年員工活動，台北辦公區以「WiEarth」為主題，從 4/22 世界地球日開始舉辦長達一整個年度的系列活動，如鼓勵同仁使用環保用品的「無塑生活週」，號召近 800 人次參與的海洋保護行動「緯創淨灘行」，以及寓教於樂的「減塑三寶線上活動」、「小緯創人一齊趣」、「《緯你同行》ESG 桌遊挑戰」等，讓永續種子於日常生活中萌芽。在大型家庭活動，則分別以「海 FUN 水樂園」與「碳索樂園」為主題，結合海洋保育與節能減碳相關議題，在溫馨同歡的活動中，一同支持永續來實際行動。以及與地方創生團隊合作的「永續親子日」，""}<end_of_turn>
<eos>"
12080,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12081,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""本行致力於守護客戶們最重要的資產，針對未滿 18 歲之未成年人推出 Pukii Bank 存款帳戶，提供專屬活儲優惠利率；並搭配記名式「Pukii Bank 悠遊 Debit 卡」(可在國內外存提款、轉帳) 來進行交易。"",""evidence_status"":""Yes"",""evidence_str"":""訓練青少年學習使用 Visa 卡進行消費，並透過指定帳戶扣款、存摺紀錄及每月消費明細對帳單，養成量入為出的理財習慣。自 2014 年開辦至今，已累計超過 5,706 個帳戶。""}<end_of_turn>
<eos>"
12082,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台新證券於 2025 年業已規劃各項專案，持續地提升客戶體驗，包含電子交易平台、證券各項產品服務、交易加值服務等面向。"",""evidence_status"":""Yes"",""evidence_str"":""台新證券每年度會定期辦理客戶滿意度調查作業，透過電子郵件向所有交易客戶發放問卷，問卷內容涵蓋臨櫃及線上服務各種面向，藉此評估客戶整體及各面向滿意度。2024 年台新證券各項滿意度平均成績為 83.2%；2024 年 NPS 為 30.5，中立者約佔 39%，未來將致力於將中立者轉向推薦者，並降低批評者比重，以持續提升 NPS。""}<end_of_turn>
<eos>"
12083,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12084,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12085,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""未來，我們將更嚴格要求供應商誠實並完整的揭露產品中是否含有使用來自於受衝突影響地區和高風險地區之責任礦產與鈷礦產來源，並透過每年供應商大會持續宣導負責任礦產之相關要求，以達到不直接或間接助益其武裝衝突組織之目的。"",""evidence_status"":""Yes"",""evidence_str"":""近年，和碩積極與客戶配合，以達成100%產品使用的礦產來源皆不來自於衝突地區和高風險地區之目標，以符合客戶的要求，並積極展開鈷礦產調查。""}<end_of_turn>
<eos>"
12086,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12087,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""中華電信面對多變的營運環境與產業技術快速變革，須應對市場競爭、技術創新、法規變動及氣候變遷等多元挑戰。為確保公司穩健發展與永續經營，"",""evidence_status"":""Yes"",""evidence_str"":""中華電信於 2016 年成立「風險管理委員會」，並於 2023 年正式升格為董事會轄下功能性委員會（原經營層級委員會，改稱「風險管理推動委員會」），強化董事會對風險治理的領導與監督，由獨立董事擔任主席，並有過半數成員為獨立董事。""}<end_of_turn>
<eos>"
12088,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""我們希望通過這些捐贈，為社會發展盡一份力量，實現更美好的未來。"",""evidence_status"":""Yes"",""evidence_str"":""我們捐贈給清華大學的動機系賽車隊、DIT 機器人項目以及動手做獎助金，這些捐贈不僅支持了學生們在科技和創新領域的發展，也鼓勵了他們的實踐能力和團隊合作精神。另外，我們也參與了清華大學的旭日獎學金計畫，這個計畫不僅提供了經濟援助，還鼓勵學術和社會貢獻方面的卓越表現。同時，我們也在中興大學、成功大學設立了獎助金，幫助更多有才華的學子實現他們的學術夢想。 在社會發展方面，我們也不遺餘力。我們捐贈了都市更新計畫，這有助於改善城市的基礎設施和環境，提升居民的生活品質。同時，我們也關心健康領域，捐贈給門諾醫院的東部護理人員培育計畫，這有助於提升醫療服務的質量和效率，保障人民的健康。最後，我們也通過博幼基金會捐贈筆電，這"
12089,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12090,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""航運業正面臨越來越大的脫碳壓力，不明確的監管方針，包括大型船舶應該使用何種潔淨燃料，使實現淨零排放的道路更加複雜，由於大部分大型船舶使用極低硫燃油，且多數船隻引擎都是為使用一種燃料設計，如採用新型燃料可能導致更多難以預測風險，新型燃料船舶的營運及管理方面則需有適格船員、岸勤管理以及維護工程師與質量等方面須考慮。"",""evidence_status"":""Yes"",""evidence_str"":""*新船營運風險** |  ｜ 1. 為降低本項風險本公司進行低碳能源供應資訊整合與供應鏈佈局規劃，2023 年 5 月 31 日與韓國現代船廠簽訂 15,500TEU LNG 雙燃料貨櫃輪 5 艘，2026 年 Q2 陸續交船，後續造船將視法規需求、科技發展與燃料供應等驅動力，動態選擇綠色燃料。< ｜ 2. 因應 LNG 動力雙燃料全貨"
