id,evidence_status,evidence_status_raw,filter_passed,prediction_source,postprocess_reason
12061,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""透過外派輪調讓具潛力同仁得以歷練不同地區職務，並藉以擴充全球研發量能。"",""evidence_status"":""Yes"",""evidence_str"":""歷練條件分為跨功能、跨組織、跨地區三大項，並將外派輪調加速政策結合晉升制度，列入其審核條件，同步與各區協作，提早為關鍵人才職涯佈局，確保人才承擔重要職責時，能有相應的經驗與磨練。另外也訂定晉升專業職的判斷指標，作為技術委員會及人事評議委員會的審核參考。2024 年關鍵人才輪調滿兩年比例較去年增加 5%，其中外派比例較去年增加 6%。""}<end_of_turn>
<eos>"
12062,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""將於2025年第3季取得碳中和認證。"",""evidence_status"":""Yes"",""evidence_str"":""凱基金控總部大樓全年使用綠電達 83.5%，並註銷1,055公噸碳權進行碳抵換，""}<end_of_turn>
<eos>"
12063,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12064,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""聯電積極響應政府所推動之減碳政策， ｜ 聯電將持續申請並評估已獲得之減碳額度的用途。"",""evidence_status"":""Yes"",""evidence_str"":""早在 2013 年即參與環境部先期減量專案，獲得 302 萬噸減碳額度；2020 年再參與環境部溫室氣體抵換專案，以「半導體產業含氟及 N₂O 溫室氣體破壞處理設備排放減量方法學」為減量方法完成抵換專案註冊，並依循專案內容持續執行減碳措施，透過此專案將能建立 10 年的碳資產。已於 2024 年 3 月通過第一年度的抵換專案審議會，取得該專案第一年度的減碳額度約 12 萬噸，亦於 2024 年 9 月通過第二年度的抵換專案審議會，取得該專案第二年度的減碳額度約 14.1 萬"
12065,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""2024 年經永續發展委員會決議更新目標，設定 2021 年人均用水量為基準年，2024 年較基準年減少 1.5% 之短期目標、2030 年較基準年減少 4.5% 之中期目標、集團國內營運據點人均用水量不超過 21.12 度之長期目標，"",""evidence_status"":""Yes"",""evidence_str"":""透過多種管道於各營業據點向員工宣導珍惜水資源之重要性，並優先購買具有省水標章之設備 (如感應式水龍頭及二段式沖水設備等)，落實營運水資源管理。2024 年集團人均用水量較 2021 年減少約 5.9%，""}<end_of_turn>
<eos>"
12066,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12067,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""期許在提供便利服務之餘亦能創造環境雙贏的結果。"",""evidence_status"":""Yes"",""evidence_str"":""統一超商在減塑行動上，以「源頭減量」、「創新包材」、「鼓勵自帶」等三面向著手，統一超商自 2019 年起開始投入減塑行動，2020 年起成立減塑小組統整與減塑相關之策略，我們從自有商品與服務的一次性塑膠減量著手，重新設計產品包裝減少塑膠用量、導入認證紙材質及再生塑膠的使用，並結合消費優惠鼓勵減少一次性容器使用。此外，統一超商於 2022 年更整合集團建立「OPEN iECO 循環杯租借系統」，並於 2024 年底達成共 2,531 店導入，""}<end_of_turn>
<eos>"
12068,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""人權評估的調查結果納入相關職能和流程，光寶施採取適當改善行動，以降低人權的風險。此步驟將使光寶追蹤回應有效性和解決與人權有關溝通行動的衝擊。"",""evidence_status"":""Yes"",""evidence_str"":""人權評估的調查結果納入相關職能和流程，光寶施採取適當改善行動，以降低人權的風險。此步驟將使光寶追蹤回應有效性和解決與人權有關溝通行動的衝擊。調查結果及風險回應應具體行動彙編於人權風險盡職調查報告並發布於官網。""}<end_of_turn>
<eos>"
12069,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""持續創造新型態服務模式及產品，以符合顧客對於科技化服務需求及提升客戶滿意度，並獲取國際評比佳績，提升國際知名度及品牌價值。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
12070,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為積極維護員工集會及言論自由， ｜ 保持雙向溝通，持續建構勞資雙贏之勞動環境及條件。"",""evidence_status"":""Yes"",""evidence_str"":""統一企業工會成立至今已有 40 餘年，截至 2024 年 12 月底統計工會會員人數達 5,330 人，占總員工人數之 93%，工會以保障及爭取會員權益為最高任務，並將協商成果以「團體協約」明文化的方式呈現，統一企業於 2023/12/20 由第十九屆第十三次董事會決議通過與工會簽訂之「團體協約」，其有效期間自 2024/1/1~2026/12/31，截至 2024 年底，全體工會會員 100% 涵蓋適用且簽署團體協約，勞資雙方有高度共識，且每 3 個月召開一次勞資會議， ｜"
12071,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""積極支持當地經濟發展，並恪守「 We carry, We care 」的理念，致力於將愛心與關懷傳遞給需要幫助的弱勢族群。"",""evidence_status"":""Yes"",""evidence_str"":""本專案捐贈 23 間日本當地服務弱勢團體的社福單位，專案亦呼應聯合國永續發展目標 (SDGs)，涵蓋多項關鍵議題，包括：「消除貧窮」、「消除飢餓」、「健康與福祉」、「優質教育」、「性別平等」、「合適的工作及經濟成長」、「和平、正義與健全制度」，以及「多元夥伴關係」。""}<end_of_turn>
<eos>"
12072,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""2024 年宣布國家 2030 年減碳新目標「較基準年 ( 2005 年 ) 減量 28±2%」，突顯台灣實踐淨零排放承諾及落實永續行動的決心。"",""evidence_status"":""Yes"",""evidence_str"":""聯合國氣候變化綱要公約第 29 次締約方會議 (COP29)，延續 COP28 的承諾，持續聚焦在化石燃料退出、加速再生能源發展、提升氣候韌性以及碳市場的發展，對全球氣候行動具有深遠的影響。""}<end_of_turn>
<eos>"
12073,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""每 2 年舉辦 1 次全體員工健康檢查，"",""evidence_status"":""Yes"",""evidence_str"":""2024 年對象為外勤人員。公司提供 30 項以上健檢項目，讓員工了解自身健康狀況及改善重點，後續並依健康檢查結果規劃健康促進活動、講座、醫療諮詢資源等，協助同仁有效管理、減緩與預防健康風險。同時於員工健檢場次媒合健康服務中心，辦理四癌篩檢共 23 場。""}<end_of_turn>
<eos>"
12074,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""每年定期實施全面危害風險鑑別評估，"",""evidence_status"":""Yes"",""evidence_str"":""也透過每月環安衛稽核讓主管及同仁體認安全衛生作業及環境的重要，為提升廠區安全一同努力以降低營運風險。""}<end_of_turn>
<eos>"
12075,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12076,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12077,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12078,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12079,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""致力於將永續理念融入每位同仁的日常生活中。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年緯創活動結合環保與永續相關議題，規劃全年員工活動，台北辦公區以「WiEarth」為主題，從 4/22 世界地球日開始舉辦長達一整個年度的系列活動，如鼓勵同仁使用環保用品的「無塑生活週」，號召近 800 人次參與的海洋保護行動「緯創淨灘行」，以及寓教於樂的「減塑三寶線上活動」、「小緯創人一齊趣」、「《緯你同行》ESG 桌遊挑戰」等，讓永續種子於日常生活中萌芽。在大型家庭活動，則分別以「海 FUN 水樂園」與「碳索樂園」為主題，結合海洋保育與節能減碳相關議題，在溫馨同歡的活動中，一同支持永續來實際行動。以及與地方創生團隊合作的「永續親子日」，""}<end_of_turn>
<eos>"
12080,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12081,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""本行致力於守護客戶們最重要的資產，針對未滿 18 歲之未成年人推出 Pukii Bank 存款帳戶，提供專屬活儲優惠利率；並搭配記名式「Pukii Bank 悠遊 Debit 卡」(可在國內外存提款、轉帳) 來進行交易。"",""evidence_status"":""Yes"",""evidence_str"":""訓練青少年學習使用 Visa 卡進行消費，並透過指定帳戶扣款、存摺紀錄及每月消費明細對帳單，養成量入為出的理財習慣。自 2014 年開辦至今，已累計超過 5,706 個帳戶。""}<end_of_turn>
<eos>"
12082,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台新證券每年度會定期辦理客戶滿意度調查作業， ｜ 未來將致力於將中立者轉向推薦者，並降低批評者比重，以持續提升 NPS。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年 NPS 為 30.5，中立者約佔 39%， ｜ 2024 年台新證券各項滿意度平均成績為 83.2%；""}<end_of_turn>
<eos>"
12083,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12084,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12085,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""未來，我們將更嚴格要求供應商誠實並完整的揭露產品中是否含有使用來自於受衝突影響地區和高風險地區之責任礦產與鈷礦產來源，並透過每年供應商大會持續宣導負責任礦產之相關要求，以達到不直接或間接助益其武裝衝突組織之目的。"",""evidence_status"":""Yes"",""evidence_str"":""並積極展開鈷礦產調查。 ｜ 並透過每年供應商大會持續宣導負責任礦產之相關要求，""}<end_of_turn>
<eos>"
12086,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12087,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""中華電信面對多變的營運環境與產業技術快速變革，須應對市場競爭、技術創新、法規變動及氣候變遷等多元挑戰。為確保公司穩健發展與永續經營，"",""evidence_status"":""Yes"",""evidence_str"":""中華電信於 2016 年成立「風險管理委員會」，並於 2023 年正式升格為董事會轄下功能性委員會（原經營層級委員會，改稱「風險管理推動委員會」），強化董事會對風險治理的領導與監督，由獨立董事擔任主席，並有過半數成員為獨立董事。""}<end_of_turn>
<eos>"
12088,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12089,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12090,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""航運業正面臨越來越大的脫碳壓力，不明確的監管方針，包括大型船舶應該使用何種潔淨燃料，使實現淨零排放的道路更加複雜，由於大部分大型船舶使用極低硫燃油，且多數船隻引擎都是為使用一種燃料設計，如採用新型燃料可能導致更多難以預測風險，新型燃料船舶的營運及管理方面則需有適格船員、岸勤管理以及維護工程師與質量等方面須考慮。 ｜ 為降低本項風險本公司進行低碳能源供應資訊整合與供應鏈佈局規劃，2023 年 5 月 31 日與韓國現代船廠簽訂 15,500TEU LNG 雙燃料貨櫃輪 5 艘，2026 年 Q2 陸續交船，後續造船將視法規需求、科技發展與燃料供應等驅動力，動態選擇綠色燃料。"",""evidence_status"":""Yes"",""evidence_str"":""積極洽詢有 LNG 船舶管理經驗的外部單位協助公司進行岸勤海勤人員相關培訓，以"
