id,evidence_quality,evidence_quality_raw,evidence_quality_source,evidence_quality_reason
12271,Clear,0,bert_multitask,score_clear=0.97807032;score_not_clear=0.02043367;score_misleading=0.00149608
12272,Clear,0,bert_multitask,score_clear=0.92517662;score_not_clear=0.07273397;score_misleading=0.00208942
12273,Clear,0,bert_multitask,score_clear=0.61348790;score_not_clear=0.38398960;score_misleading=0.00252245
12274,Clear,0,bert_multitask,score_clear=0.99349535;score_not_clear=0.00551671;score_misleading=0.00098786
12275,Clear,0,bert_multitask,score_clear=0.88414645;score_not_clear=0.11337617;score_misleading=0.00247737
12276,Clear,0,bert_multitask,score_clear=0.97915101;score_not_clear=0.01934582;score_misleading=0.00150315
12277,Not Clear,1,bert_multitask,score_clear=0.03908430;score_not_clear=0.95904881;score_misleading=0.00186692
12278,Clear,0,bert_multitask,score_clear=0.86180288;score_not_clear=0.13604428;score_misleading=0.00215295
12279,Not Clear,1,bert_multitask,score_clear=0.01762371;score_not_clear=0.98123187;score_misleading=0.00114448
12280,Clear,0,bert_multitask,score_clear=0.99746466;score_not_clear=0.00181585;score_misleading=0.00071953
12281,Not Clear,Not Clear,codex_fallback,mt_conf=0.577898<0.6;codex=Not Clear
12282,Not Clear,1,bert_multitask,score_clear=0.01854038;score_not_clear=0.97995889;score_misleading=0.00150067
12283,Clear,0,bert_multitask,score_clear=0.93152755;score_not_clear=0.06741361;score_misleading=0.00105886
12284,Not Clear,1,bert_multitask,score_clear=0.17194466;score_not_clear=0.82626283;score_misleading=0.00179245
12285,Clear,0,bert_multitask,score_clear=0.98653561;score_not_clear=0.01259729;score_misleading=0.00086707
12286,Clear,0,bert_multitask,score_clear=0.99455887;score_not_clear=0.00470660;score_misleading=0.00073446
12287,Clear,Clear,codex_fallback,mt_conf=0.588798<0.6;codex=Clear
12288,Not Clear,Not Clear,codex_fallback,mt_conf=0.545886<0.6;codex=Not Clear
12289,Clear,0,bert_multitask,score_clear=0.99662256;score_not_clear=0.00211427;score_misleading=0.00126310
12290,Clear,0,bert_multitask,score_clear=0.98485631;score_not_clear=0.01413038;score_misleading=0.00101333
12291,Clear,0,bert_multitask,score_clear=0.78478795;score_not_clear=0.21190932;score_misleading=0.00330277
12292,Clear,0,bert_multitask,score_clear=0.99826837;score_not_clear=0.00070667;score_misleading=0.00102496
12293,Clear,0,bert_multitask,score_clear=0.70457262;score_not_clear=0.29314780;score_misleading=0.00227960
12294,Clear,0,bert_multitask,score_clear=0.99742895;score_not_clear=0.00185643;score_misleading=0.00071465
12295,Clear,0,bert_multitask,score_clear=0.99877626;score_not_clear=0.00063111;score_misleading=0.00059257
12296,Clear,0,bert_multitask,score_clear=0.83689225;score_not_clear=0.16150521;score_misleading=0.00160255
12297,Clear,0,bert_multitask,score_clear=0.88607478;score_not_clear=0.11204720;score_misleading=0.00187803
12298,Not Clear,1,bert_multitask,score_clear=0.04462693;score_not_clear=0.95336962;score_misleading=0.00200338
12299,Not Clear,1,bert_multitask,score_clear=0.02469645;score_not_clear=0.97377896;score_misleading=0.00152465
12300,Clear,0,bert_multitask,score_clear=0.62864083;score_not_clear=0.36878595;score_misleading=0.00257331
12301,Not Clear,1,bert_multitask,score_clear=0.05874737;score_not_clear=0.94018650;score_misleading=0.00106619
12302,Clear,0,bert_multitask,score_clear=0.97497952;score_not_clear=0.02228738;score_misleading=0.00273303
12303,Not Clear,1,bert_multitask,score_clear=0.16223097;score_not_clear=0.83560663;score_misleading=0.00216247
12304,Clear,0,bert_multitask,score_clear=0.88063264;score_not_clear=0.11821564;score_misleading=0.00115176
12305,Clear,0,bert_multitask,score_clear=0.94383007;score_not_clear=0.05540517;score_misleading=0.00076480
12306,Clear,0,bert_multitask,score_clear=0.98397946;score_not_clear=0.01432765;score_misleading=0.00169286
12307,Not Clear,1,bert_multitask,score_clear=0.29416528;score_not_clear=0.70365196;score_misleading=0.00218270
12308,Clear,0,bert_multitask,score_clear=0.99243474;score_not_clear=0.00691936;score_misleading=0.00064594
12309,Clear,0,bert_multitask,score_clear=0.71536422;score_not_clear=0.28205079;score_misleading=0.00258506
12310,Clear,0,bert_multitask,score_clear=0.98887849;score_not_clear=0.01013692;score_misleading=0.00098452
12311,Clear,0,bert_multitask,score_clear=0.98811007;score_not_clear=0.01066684;score_misleading=0.00122307
12312,Clear,0,bert_multitask,score_clear=0.98784918;score_not_clear=0.01101273;score_misleading=0.00113808
12313,Not Clear,1,bert_multitask,score_clear=0.00929567;score_not_clear=0.98995918;score_misleading=0.00074523
12314,Clear,0,bert_multitask,score_clear=0.86809808;score_not_clear=0.13007560;score_misleading=0.00182635
12315,Clear,0,bert_multitask,score_clear=0.67386496;score_not_clear=0.32312945;score_misleading=0.00300555
12316,Clear,0,bert_multitask,score_clear=0.99808735;score_not_clear=0.00134819;score_misleading=0.00056442
12317,Not Clear,1,bert_multitask,score_clear=0.07090487;score_not_clear=0.92577732;score_misleading=0.00331783
12318,Clear,0,bert_multitask,score_clear=0.99470854;score_not_clear=0.00467891;score_misleading=0.00061258
12319,Clear,0,bert_multitask,score_clear=0.97920036;score_not_clear=0.02000460;score_misleading=0.00079501
12320,Clear,0,bert_multitask,score_clear=0.78035754;score_not_clear=0.21585971;score_misleading=0.00378268
12321,Not Clear,1,bert_multitask,score_clear=0.01490506;score_not_clear=0.98440599;score_misleading=0.00068894
12322,Not Clear,1,bert_multitask,score_clear=0.26070070;score_not_clear=0.73788452;score_misleading=0.00141472
12323,Clear,0,bert_multitask,score_clear=0.86658138;score_not_clear=0.12783405;score_misleading=0.00558457
12324,Not Clear,Not Clear,codex_fallback,mt_conf=0.596480<0.6;codex=Not Clear
12325,Clear,0,bert_multitask,score_clear=0.93630415;score_not_clear=0.06162878;score_misleading=0.00206714
12326,Clear,0,bert_multitask,score_clear=0.97398120;score_not_clear=0.02517685;score_misleading=0.00084193
12327,Clear,0,bert_multitask,score_clear=0.95476747;score_not_clear=0.04179979;score_misleading=0.00343274
12328,Clear,0,bert_multitask,score_clear=0.99770629;score_not_clear=0.00167340;score_misleading=0.00062020
12329,Clear,0,bert_multitask,score_clear=0.89266092;score_not_clear=0.10494113;score_misleading=0.00239788
12330,Clear,0,bert_multitask,score_clear=0.91890526;score_not_clear=0.07928602;score_misleading=0.00180878
12331,Clear,0,bert_multitask,score_clear=0.71683156;score_not_clear=0.27933967;score_misleading=0.00382868
12332,Not Clear,1,bert_multitask,score_clear=0.22187388;score_not_clear=0.77514756;score_misleading=0.00297853
12333,Clear,0,bert_multitask,score_clear=0.93711871;score_not_clear=0.06180066;score_misleading=0.00108055
12334,Not Clear,1,bert_multitask,score_clear=0.02933375;score_not_clear=0.96995282;score_misleading=0.00071346
12335,Clear,0,bert_multitask,score_clear=0.87536722;score_not_clear=0.12227760;score_misleading=0.00235520
12336,Clear,0,bert_multitask,score_clear=0.99729902;score_not_clear=0.00191107;score_misleading=0.00078993
12337,Clear,0,bert_multitask,score_clear=0.96842581;score_not_clear=0.03048756;score_misleading=0.00108655
12338,Clear,0,bert_multitask,score_clear=0.98531979;score_not_clear=0.01391121;score_misleading=0.00076899
12339,Clear,0,bert_multitask,score_clear=0.64017028;score_not_clear=0.35788873;score_misleading=0.00194094
12340,Clear,0,bert_multitask,score_clear=0.94406706;score_not_clear=0.05408488;score_misleading=0.00184803
12341,Clear,0,bert_multitask,score_clear=0.80048013;score_not_clear=0.19766374;score_misleading=0.00185616
12342,Clear,0,bert_multitask,score_clear=0.99793857;score_not_clear=0.00118222;score_misleading=0.00087919
12343,Clear,0,bert_multitask,score_clear=0.98768926;score_not_clear=0.01162519;score_misleading=0.00068553
12344,Not Clear,Not Clear,codex_fallback,mt_conf=0.576591<0.6;codex=Not Clear
12345,Clear,0,bert_multitask,score_clear=0.99857998;score_not_clear=0.00100094;score_misleading=0.00041912
12346,Clear,0,bert_multitask,score_clear=0.82123786;score_not_clear=0.17728248;score_misleading=0.00147969
12347,Clear,0,bert_multitask,score_clear=0.80556446;score_not_clear=0.19122800;score_misleading=0.00320751
12348,Clear,0,bert_multitask,score_clear=0.97440004;score_not_clear=0.02409536;score_misleading=0.00150460
12349,Clear,Clear,codex_fallback,mt_conf=0.512355<0.6;codex=Clear
12350,Clear,0,bert_multitask,score_clear=0.99800724;score_not_clear=0.00152154;score_misleading=0.00047130
12351,Clear,0,bert_multitask,score_clear=0.99426645;score_not_clear=0.00429829;score_misleading=0.00143526
12352,Not Clear,1,bert_multitask,score_clear=0.02782021;score_not_clear=0.96854490;score_misleading=0.00363491
12353,Clear,0,bert_multitask,score_clear=0.94600153;score_not_clear=0.05222272;score_misleading=0.00177573
12354,Clear,0,bert_multitask,score_clear=0.99656564;score_not_clear=0.00242363;score_misleading=0.00101070
12355,Clear,0,bert_multitask,score_clear=0.99678963;score_not_clear=0.00249425;score_misleading=0.00071600
12356,Clear,0,bert_multitask,score_clear=0.88958514;score_not_clear=0.10916000;score_misleading=0.00125483
12357,Clear,0,bert_multitask,score_clear=0.61596507;score_not_clear=0.38131699;score_misleading=0.00271799
12358,Clear,0,bert_multitask,score_clear=0.92229116;score_not_clear=0.07505391;score_misleading=0.00265499
12359,Clear,Clear,codex_fallback,mt_conf=0.578727<0.6;codex=Clear
12360,Clear,0,bert_multitask,score_clear=0.98777568;score_not_clear=0.01128332;score_misleading=0.00094097
12361,Clear,0,bert_multitask,score_clear=0.99251682;score_not_clear=0.00640411;score_misleading=0.00107906
12362,Clear,0,bert_multitask,score_clear=0.99141461;score_not_clear=0.00712659;score_misleading=0.00145879
12363,Not Clear,1,bert_multitask,score_clear=0.02562292;score_not_clear=0.97342008;score_misleading=0.00095704
12364,Clear,0,bert_multitask,score_clear=0.81186718;score_not_clear=0.18436743;score_misleading=0.00376541
12365,Clear,0,bert_multitask,score_clear=0.99155408;score_not_clear=0.00754308;score_misleading=0.00090285
12366,Clear,0,bert_multitask,score_clear=0.87078661;score_not_clear=0.12723295;score_misleading=0.00198043
12367,Clear,0,bert_multitask,score_clear=0.62226623;score_not_clear=0.37178388;score_misleading=0.00594992
12368,Not Clear,1,bert_multitask,score_clear=0.02678484;score_not_clear=0.97082675;score_misleading=0.00238846
12369,Not Clear,1,bert_multitask,score_clear=0.19451703;score_not_clear=0.80272347;score_misleading=0.00275954
12370,Not Clear,1,bert_multitask,score_clear=0.04555178;score_not_clear=0.95354956;score_misleading=0.00089871
12371,Clear,0,bert_multitask,score_clear=0.97599697;score_not_clear=0.02326131;score_misleading=0.00074166
12372,Clear,0,bert_multitask,score_clear=0.95285743;score_not_clear=0.04411829;score_misleading=0.00302432
12373,Clear,0,bert_multitask,score_clear=0.98770475;score_not_clear=0.01121767;score_misleading=0.00107757
12374,Clear,0,bert_multitask,score_clear=0.95398068;score_not_clear=0.04370581;score_misleading=0.00231349
12375,Clear,0,bert_multitask,score_clear=0.97530270;score_not_clear=0.02350705;score_misleading=0.00119024
12376,Clear,Clear,codex_fallback,mt_conf=0.590681<0.6;codex=Clear
12377,Clear,0,bert_multitask,score_clear=0.97207063;score_not_clear=0.02689900;score_misleading=0.00103044
12378,Clear,0,bert_multitask,score_clear=0.99801505;score_not_clear=0.00141617;score_misleading=0.00056883
12379,Clear,0,bert_multitask,score_clear=0.95854282;score_not_clear=0.04016121;score_misleading=0.00129607
12380,Clear,0,bert_multitask,score_clear=0.99768138;score_not_clear=0.00178771;score_misleading=0.00053096
12381,Clear,0,bert_multitask,score_clear=0.94747037;score_not_clear=0.05108752;score_misleading=0.00144209
12382,Clear,0,bert_multitask,score_clear=0.63217229;score_not_clear=0.36590007;score_misleading=0.00192766
12383,Not Clear,1,bert_multitask,score_clear=0.02719477;score_not_clear=0.97189325;score_misleading=0.00091200
12384,Not Clear,1,bert_multitask,score_clear=0.05281095;score_not_clear=0.94435680;score_misleading=0.00283226
12385,Not Clear,1,bert_multitask,score_clear=0.00915675;score_not_clear=0.98995066;score_misleading=0.00089262
12386,Clear,0,bert_multitask,score_clear=0.99790382;score_not_clear=0.00132378;score_misleading=0.00077237
12387,Clear,0,bert_multitask,score_clear=0.96257287;score_not_clear=0.03603175;score_misleading=0.00139539
12388,Not Clear,1,bert_multitask,score_clear=0.28603026;score_not_clear=0.71068454;score_misleading=0.00328520
12389,Clear,0,bert_multitask,score_clear=0.61557621;score_not_clear=0.38167083;score_misleading=0.00275296
12390,Not Clear,1,bert_multitask,score_clear=0.24846007;score_not_clear=0.74794173;score_misleading=0.00359818
12391,Clear,0,bert_multitask,score_clear=0.99286884;score_not_clear=0.00591718;score_misleading=0.00121405
12392,Clear,0,bert_multitask,score_clear=0.99367899;score_not_clear=0.00560124;score_misleading=0.00071972
12393,Clear,0,bert_multitask,score_clear=0.99886096;score_not_clear=0.00055860;score_misleading=0.00058043
12394,Clear,0,bert_multitask,score_clear=0.92956001;score_not_clear=0.06799885;score_misleading=0.00244114
12395,Not Clear,1,bert_multitask,score_clear=0.03499575;score_not_clear=0.96405691;score_misleading=0.00094738
12396,Clear,0,bert_multitask,score_clear=0.88247234;score_not_clear=0.11439279;score_misleading=0.00313497
12397,Clear,0,bert_multitask,score_clear=0.99495417;score_not_clear=0.00409180;score_misleading=0.00095401
12398,Clear,0,bert_multitask,score_clear=0.98718971;score_not_clear=0.01208003;score_misleading=0.00073017
12399,Not Clear,1,bert_multitask,score_clear=0.20972618;score_not_clear=0.78721666;score_misleading=0.00305718
12400,Clear,0,bert_multitask,score_clear=0.96325696;score_not_clear=0.03587308;score_misleading=0.00086997
12401,Clear,0,bert_multitask,score_clear=0.93639171;score_not_clear=0.06152534;score_misleading=0.00208300
12402,Clear,0,bert_multitask,score_clear=0.99538839;score_not_clear=0.00248530;score_misleading=0.00212622
12403,Clear,0,bert_multitask,score_clear=0.96891296;score_not_clear=0.03029285;score_misleading=0.00079424
12404,Not Clear,1,bert_multitask,score_clear=0.28505096;score_not_clear=0.71208614;score_misleading=0.00286292
12405,Not Clear,1,bert_multitask,score_clear=0.01553636;score_not_clear=0.98378897;score_misleading=0.00067468
12406,Not Clear,1,bert_multitask,score_clear=0.35808569;score_not_clear=0.63899469;score_misleading=0.00291959
12407,Not Clear,1,bert_multitask,score_clear=0.11168613;score_not_clear=0.88639760;score_misleading=0.00191626
12408,Clear,Clear,codex_fallback,mt_conf=0.558133<0.6;codex=Clear
12409,Clear,0,bert_multitask,score_clear=0.79014677;score_not_clear=0.20866479;score_misleading=0.00118846
12410,Clear,0,bert_multitask,score_clear=0.99741745;score_not_clear=0.00194286;score_misleading=0.00063974
12411,Clear,0,bert_multitask,score_clear=0.94456339;score_not_clear=0.05408646;score_misleading=0.00135022
12412,Not Clear,Not Clear,codex_fallback,mt_conf=0.538333<0.6;codex=Not Clear
12413,Not Clear,1,bert_multitask,score_clear=0.07957966;score_not_clear=0.91877514;score_misleading=0.00164524
12414,Clear,0,bert_multitask,score_clear=0.99335396;score_not_clear=0.00562254;score_misleading=0.00102352
12415,Clear,0,bert_multitask,score_clear=0.93189943;score_not_clear=0.06637996;score_misleading=0.00172065
12416,Not Clear,1,bert_multitask,score_clear=0.01336265;score_not_clear=0.98530442;score_misleading=0.00133288
12417,Clear,0,bert_multitask,score_clear=0.99487609;score_not_clear=0.00379134;score_misleading=0.00133256
12418,Clear,0,bert_multitask,score_clear=0.92841005;score_not_clear=0.07014231;score_misleading=0.00144764
12419,Clear,0,bert_multitask,score_clear=0.76348048;score_not_clear=0.23382509;score_misleading=0.00269444
12420,Clear,0,bert_multitask,score_clear=0.93851370;score_not_clear=0.05951341;score_misleading=0.00197284
12421,Not Clear,1,bert_multitask,score_clear=0.32299066;score_not_clear=0.67528445;score_misleading=0.00172495
12422,Clear,0,bert_multitask,score_clear=0.97999156;score_not_clear=0.01900640;score_misleading=0.00100208
12423,Clear,0,bert_multitask,score_clear=0.70538312;score_not_clear=0.29168925;score_misleading=0.00292764
12424,Clear,0,bert_multitask,score_clear=0.77013195;score_not_clear=0.22731312;score_misleading=0.00255494
